Datetime,MSFT,MSFT,MSFT,MSFT,MSFT
2025-09-30 15:10:00,517.094970703125,517.4000244140625,517.0399780273438,517.1599731445312,42712
2025-09-30 15:11:00,516.4000244140625,517.094970703125,516.280029296875,517.094970703125,36442
2025-09-30 15:12:00,516.4285888671875,516.6300048828125,516.3499755859375,516.4199829101562,17802
2025-09-30 15:13:00,516.2000122070312,516.489990234375,516.1900024414062,516.3599853515625,19009
2025-09-30 15:14:00,515.8900146484375,516.280029296875,515.8699951171875,516.280029296875,20803
2025-09-30 15:15:00,515.9249877929688,516.1099853515625,515.79248046875,515.885009765625,18757
2025-09-30 15:16:00,515.8499755859375,515.9644165039062,515.719970703125,515.8900146484375,20409
2025-09-30 15:17:00,515.8499755859375,515.9299926757812,515.7100219726562,515.8099975585938,32636
2025-09-30 15:18:00,515.77001953125,515.97998046875,515.6704711914062,515.8499755859375,19416
2025-09-30 15:19:00,516.029296875,516.030029296875,515.6900024414062,515.72998046875,25058
2025-09-30 15:20:00,515.75,516.239990234375,515.5399780273438,516.0700073242188,23554
2025-09-30 15:21:00,515.7000122070312,515.8499755859375,515.510009765625,515.760009765625,17818
2025-09-30 15:22:00,515.72998046875,515.8499755859375,515.6400146484375,515.6799926757812,22746
2025-09-30 15:23:00,515.8900146484375,515.9550170898438,515.6900024414062,515.72998046875,18743
2025-09-30 15:24:00,515.7899780273438,516.0,515.75,515.8800048828125,38705
2025-09-30 15:25:00,515.47998046875,515.8800048828125,515.4301147460938,515.8099975585938,69838
2025-09-30 15:26:00,515.4400024414062,515.7000122070312,515.364990234375,515.4990234375,25505
2025-09-30 15:27:00,515.1699829101562,515.489990234375,515.0001220703125,515.47998046875,27027
2025-09-30 15:28:00,514.8599853515625,515.2310180664062,514.8599853515625,515.1699829101562,17687
2025-09-30 15:29:00,514.6500244140625,514.8699951171875,514.6500244140625,514.8599853515625,34138
2025-09-30 15:30:00,514.7301025390625,514.8300170898438,514.611083984375,514.6599731445312,17091
2025-09-30 15:31:00,515.2999877929688,515.2999877929688,514.748779296875,514.748779296875,31070
2025-09-30 15:32:00,515.594970703125,515.594970703125,515.219970703125,515.280029296875,36322
2025-09-30 15:33:00,515.5050048828125,515.6900024414062,515.5050048828125,515.594970703125,16837
2025-09-30 15:34:00,515.469970703125,515.5800170898438,515.3400268554688,515.47998046875,26039
2025-09-30 15:35:00,514.9400024414062,515.6500244140625,514.9099731445312,515.5,47440
2025-09-30 15:36:00,515.0847778320312,515.1849975585938,514.9949951171875,514.9949951171875,22217
2025-09-30 15:37:00,514.9500122070312,515.094970703125,514.8900146484375,515.094970703125,17942
2025-09-30 15:38:00,514.7449951171875,515.219970703125,514.739990234375,515.0,43128
2025-09-30 15:39:00,514.7949829101562,514.989990234375,514.7150268554688,514.7449951171875,10218
2025-09-30 15:40:00,515.3200073242188,515.409912109375,514.8350219726562,514.8350219726562,28217
2025-09-30 15:41:00,515.22998046875,515.4201049804688,514.989990234375,515.27001953125,16732
2025-09-30 15:42:00,515.25,515.4099731445312,515.1400146484375,515.1900024414062,12939
2025-09-30 15:43:00,515.125,515.25,514.9299926757812,515.25,14598
2025-09-30 15:44:00,515.0999755859375,515.1799926757812,515.010009765625,515.0800170898438,10568
2025-09-30 15:45:00,515.22998046875,515.22998046875,514.9400024414062,515.0999755859375,17119
2025-09-30 15:46:00,514.8599853515625,515.2100219726562,514.8599853515625,515.2100219726562,13611
2025-09-30 15:47:00,514.6799926757812,514.9000244140625,514.6699829101562,514.85498046875,88036
2025-09-30 15:48:00,514.8200073242188,514.8599853515625,514.530029296875,514.7249755859375,10830
2025-09-30 15:49:00,515.3300170898438,515.3900146484375,514.875,514.8800048828125,12235
2025-09-30 15:50:00,515.280029296875,515.4000244140625,515.1400146484375,515.3900146484375,16487
2025-09-30 15:51:00,515.719970703125,515.75,515.2899780273438,515.3300170898438,17962
2025-09-30 15:52:00,515.6300048828125,515.7368774414062,515.4984741210938,515.7368774414062,11072
2025-09-30 15:53:00,515.9000244140625,515.9500122070312,515.6599731445312,515.6799926757812,10506
2025-09-30 15:54:00,515.75,515.8900146484375,515.7000122070312,515.8900146484375,9146
2025-09-30 15:55:00,515.6417846679688,515.7899780273438,515.610107421875,515.719970703125,6777
2025-09-30 15:56:00,515.4199829101562,515.6749877929688,515.3400268554688,515.6400146484375,9603
2025-09-30 15:57:00,515.6300048828125,515.719970703125,515.4600219726562,515.4600219726562,12358
2025-09-30 15:58:00,515.9199829101562,515.9495849609375,515.6300048828125,515.6300048828125,16278
2025-09-30 15:59:00,515.9400024414062,515.9600219726562,515.8300170898438,515.9199829101562,9339
2025-09-30 16:00:00,515.97998046875,516.0800170898438,515.9000244140625,515.9000244140625,13401
2025-09-30 16:01:00,516.1500244140625,516.1799926757812,515.885986328125,515.97998046875,15493
2025-09-30 16:02:00,515.7750244140625,516.155029296875,515.7050170898438,516.155029296875,15995
2025-09-30 16:03:00,515.864990234375,515.97998046875,515.8200073242188,515.8300170898438,11331
2025-09-30 16:04:00,515.8400268554688,515.9099731445312,515.760009765625,515.8400268554688,12658
2025-09-30 16:05:00,515.7222900390625,515.8375244140625,515.719970703125,515.8375244140625,5779
2025-09-30 16:06:00,515.80078125,515.8900146484375,515.739990234375,515.77001953125,8763
2025-09-30 16:07:00,515.7899780273438,515.8400268554688,515.760009765625,515.8099975585938,6018
2025-09-30 16:08:00,515.5902709960938,515.7849731445312,515.4199829101562,515.760009765625,16782
2025-09-30 16:09:00,515.7000122070312,515.7550048828125,515.5999755859375,515.6898803710938,6184
2025-09-30 16:10:00,515.7399291992188,515.7399291992188,515.5900268554688,515.6799926757812,6565
2025-09-30 16:11:00,515.6099853515625,515.760009765625,515.6099853515625,515.6599731445312,8549
2025-09-30 16:12:00,515.4000244140625,515.5800170898438,515.340087890625,515.530029296875,9238
2025-09-30 16:13:00,515.27001953125,515.4299926757812,515.27001953125,515.3699951171875,6338
2025-09-30 16:14:00,515.3049926757812,515.3049926757812,515.1300048828125,515.27001953125,7456
2025-09-30 16:15:00,515.3779907226562,515.489990234375,515.2750244140625,515.3300170898438,9757
2025-09-30 16:16:00,515.3350219726562,515.52001953125,515.22998046875,515.375,10989
2025-09-30 16:17:00,515.6900024414062,515.6900024414062,515.3101196289062,515.3350219726562,8262
2025-09-30 16:18:00,516.010009765625,516.030029296875,515.6599731445312,515.6599731445312,10385
2025-09-30 16:19:00,516.1599731445312,516.1799926757812,516.0001220703125,516.030029296875,13684
2025-09-30 16:20:00,516.3400268554688,516.3599853515625,516.1699829101562,516.2000122070312,17547
2025-09-30 16:21:00,516.7999877929688,516.7999877929688,516.3350219726562,516.3400268554688,32798
2025-09-30 16:22:00,516.5700073242188,516.7849731445312,516.5700073242188,516.7249755859375,10804
2025-09-30 16:23:00,516.3499755859375,516.5999755859375,516.2999877929688,516.5499877929688,9945
2025-09-30 16:24:00,516.0999755859375,516.3200073242188,516.0599975585938,516.3200073242188,15323
2025-09-30 16:25:00,516.1599731445312,516.22998046875,516.030029296875,516.1400146484375,10764
2025-09-30 16:26:00,515.8812255859375,516.1400146484375,515.880126953125,516.1400146484375,8691
2025-09-30 16:27:00,515.7999877929688,515.9541015625,515.7999877929688,515.8900146484375,5242
2025-09-30 16:28:00,515.9652709960938,516.0599975585938,515.844970703125,515.844970703125,6869
2025-09-30 16:29:00,515.864990234375,515.9349975585938,515.8099975585938,515.9299926757812,9432
2025-09-30 16:30:00,515.885009765625,516.010009765625,515.8400268554688,515.97998046875,17284
2025-09-30 16:31:00,515.6900024414062,515.897705078125,515.6900024414062,515.897705078125,9888
2025-09-30 16:32:00,515.7899780273438,515.8699951171875,515.7000122070312,515.7000122070312,5830
2025-09-30 16:33:00,515.7249755859375,515.8400268554688,515.6900024414062,515.7899780273438,8353
2025-09-30 16:34:00,515.6300048828125,515.739990234375,515.6300048828125,515.7050170898438,7484
2025-09-30 16:35:00,515.7249755859375,515.77001953125,515.6099853515625,515.6300048828125,10336
2025-09-30 16:36:00,515.6500244140625,515.77001953125,515.5885009765625,515.6599731445312,12097
2025-09-30 16:37:00,515.655029296875,515.760009765625,515.6199951171875,515.6300048828125,12101
2025-09-30 16:38:00,515.6699829101562,515.72998046875,515.6400146484375,515.6400146484375,7681
2025-09-30 16:39:00,515.6300048828125,515.75,515.6300048828125,515.6900024414062,5751
2025-09-30 16:40:00,515.6699829101562,515.6799926757812,515.4600219726562,515.6649780273438,12033
2025-09-30 16:41:00,515.6500244140625,515.7249755859375,515.614990234375,515.7000122070312,10024
2025-09-30 16:42:00,515.4500122070312,515.739990234375,515.4199829101562,515.6599731445312,11103
2025-09-30 16:43:00,515.5186767578125,515.5584716796875,515.4000244140625,515.5128173828125,8193
2025-09-30 16:44:00,515.7100219726562,515.7100219726562,515.5349731445312,515.5349731445312,14392
2025-09-30 16:45:00,515.7100219726562,515.8826293945312,515.7000122070312,515.760009765625,8960
2025-09-30 16:46:00,515.4500122070312,515.72998046875,515.4500122070312,515.719970703125,7512
2025-09-30 16:47:00,515.22998046875,515.4400024414062,515.22998046875,515.4400024414062,7237
2025-09-30 16:48:00,515.1199951171875,515.2335205078125,515.0800170898438,515.2335205078125,18356
2025-09-30 16:49:00,515.1400146484375,515.2459716796875,515.114990234375,515.1199951171875,14178
2025-09-30 16:50:00,515.3255004882812,515.350830078125,515.2150268554688,515.27001953125,5116
2025-09-30 16:51:00,515.219970703125,515.2899780273438,515.219970703125,515.2822875976562,8556
2025-09-30 16:52:00,515.3400268554688,515.3400268554688,515.25,515.25,7604
2025-09-30 16:53:00,515.260009765625,515.4299926757812,515.1699829101562,515.3400268554688,24904
2025-09-30 16:54:00,515.239990234375,515.2882080078125,515.1649780273438,515.27001953125,8786
2025-09-30 16:55:00,515.25,515.25,515.155029296875,515.2449951171875,9559
2025-09-30 16:56:00,515.3250122070312,515.3300170898438,515.2100219726562,515.2550048828125,4567
2025-09-30 16:57:00,515.3599853515625,515.47998046875,515.3200073242188,515.3200073242188,5132
2025-09-30 16:58:00,515.4099731445312,515.469970703125,515.22998046875,515.4027099609375,24877
2025-09-30 16:59:00,515.47998046875,515.530029296875,515.3800048828125,515.4349975585938,8607
2025-09-30 17:00:00,515.260009765625,515.47998046875,515.135498046875,515.47998046875,10821
2025-09-30 17:01:00,515.3200073242188,515.4199829101562,515.22998046875,515.22998046875,8894
2025-09-30 17:02:00,515.3200073242188,515.39501953125,515.1505737304688,515.3200073242188,13892
2025-09-30 17:03:00,515.25,515.4099731445312,515.1810302734375,515.3400268554688,12307
2025-09-30 17:04:00,515.2449951171875,515.260009765625,515.1300048828125,515.1900024414062,5184
2025-09-30 17:05:00,515.3200073242188,515.3800048828125,515.260009765625,515.2949829101562,8017
2025-09-30 17:06:00,515.1699829101562,515.3200073242188,515.1300048828125,515.280029296875,14550
2025-09-30 17:07:00,514.9099731445312,515.1199951171875,514.9025268554688,515.1099853515625,15029
2025-09-30 17:08:00,515.0499877929688,515.0800170898438,514.8900146484375,514.9000244140625,7764
2025-09-30 17:09:00,515.02001953125,515.0900268554688,514.97998046875,515.010009765625,9555
2025-09-30 17:10:00,514.8900146484375,515.1699829101562,514.885009765625,515.0449829101562,25941
2025-09-30 17:11:00,514.7100219726562,514.864990234375,514.5750122070312,514.8599853515625,13834
2025-09-30 17:12:00,514.8300170898438,514.8300170898438,514.6849975585938,514.72998046875,22431
2025-09-30 17:13:00,515.1199951171875,515.1599731445312,514.8248291015625,514.8350219726562,9448
2025-09-30 17:14:00,515.1599731445312,515.1799926757812,515.030029296875,515.1199951171875,12439
2025-09-30 17:15:00,515.2000122070312,515.25,515.02001953125,515.1599731445312,22483
2025-09-30 17:16:00,515.3150024414062,515.4600219726562,515.1900024414062,515.1900024414062,31781
2025-09-30 17:17:00,515.4199829101562,515.4249877929688,515.2899780273438,515.3150024414062,7046
2025-09-30 17:18:00,515.5640258789062,515.5900268554688,515.3200073242188,515.3900146484375,8615
2025-09-30 17:19:00,515.6950073242188,515.7100219726562,515.5499877929688,515.5650024414062,8913
2025-09-30 17:20:00,515.5900268554688,515.72998046875,515.5399780273438,515.6900024414062,9043
2025-09-30 17:21:00,515.3350219726562,515.594970703125,515.2999877929688,515.594970703125,16933
2025-09-30 17:22:00,515.3991088867188,515.3991088867188,515.280029296875,515.3400268554688,10053
2025-09-30 17:23:00,515.247802734375,515.5272827148438,515.247802734375,515.3499755859375,12613
2025-09-30 17:24:00,515.0599975585938,515.27001953125,515.0349731445312,515.260009765625,13694
2025-09-30 17:25:00,515.219970703125,515.260009765625,515.0599975585938,515.0750122070312,16830
2025-09-30 17:26:00,514.8900146484375,515.155029296875,514.8900146484375,515.155029296875,12919
2025-09-30 17:27:00,514.8599853515625,515.0499877929688,514.72998046875,514.9650268554688,12358
2025-09-30 17:28:00,514.7349853515625,514.87109375,514.7000122070312,514.8699951171875,8915
2025-09-30 17:29:00,514.9600219726562,515.0,514.7382202148438,514.739990234375,24823
2025-09-30 17:30:00,514.8499755859375,514.989990234375,514.7999877929688,514.9299926757812,10476
2025-09-30 17:31:00,514.780029296875,514.9199829101562,514.6950073242188,514.8499755859375,8949
2025-09-30 17:32:00,514.9000244140625,514.9099731445312,514.75,514.75,10947
2025-09-30 17:33:00,514.85498046875,514.913818359375,514.760009765625,514.7999877929688,19479
2025-09-30 17:34:00,514.969970703125,515.0,514.8099975585938,514.8369750976562,15737
2025-09-30 17:35:00,515.2050170898438,515.2150268554688,514.969970703125,514.969970703125,15007
2025-09-30 17:36:00,514.8699951171875,515.25,514.7750244140625,515.1900024414062,9782
2025-09-30 17:37:00,514.780029296875,514.9249877929688,514.739990234375,514.8699951171875,10534
2025-09-30 17:38:00,514.9000244140625,514.97998046875,514.780029296875,514.780029296875,10989
2025-09-30 17:39:00,514.9500122070312,514.97998046875,514.9000244140625,514.9000244140625,6369
2025-09-30 17:40:00,515.1300048828125,515.2407836914062,514.9600219726562,514.97998046875,13392
2025-09-30 17:41:00,515.0999755859375,515.1500244140625,515.010009765625,515.0900268554688,12796
2025-09-30 17:42:00,514.9400024414062,515.0599975585938,514.77001953125,515.0599975585938,12148
2025-09-30 17:43:00,515.1749877929688,515.1749877929688,514.97998046875,514.97998046875,5346
2025-09-30 17:44:00,514.969970703125,515.1599731445312,514.9500122070312,515.1599731445312,6692
2025-09-30 17:45:00,515.1400146484375,515.1749877929688,514.9749755859375,515.030029296875,7337
2025-09-30 17:46:00,515.1900024414062,515.260009765625,515.1400146484375,515.1400146484375,8920
2025-09-30 17:47:00,515.0750122070312,515.1300048828125,514.989990234375,515.1300048828125,11240
2025-09-30 17:48:00,515.1099853515625,515.1400146484375,515.0399780273438,515.0499877929688,10921
2025-09-30 17:49:00,515.0700073242188,515.1199951171875,515.02001953125,515.0549926757812,7024
2025-09-30 17:50:00,515.3250122070312,515.3250122070312,515.0800170898438,515.0800170898438,15297
2025-09-30 17:51:00,515.47998046875,515.5823974609375,515.3629150390625,515.3800048828125,14069
2025-09-30 17:52:00,515.3499755859375,515.5850219726562,515.344970703125,515.5010986328125,11218
2025-09-30 17:53:00,515.4027709960938,515.489013671875,515.3699951171875,515.3900146484375,8956
2025-09-30 17:54:00,515.52001953125,515.5798950195312,515.4600219726562,515.4600219726562,7752
2025-09-30 17:55:00,515.27001953125,515.5499877929688,515.27001953125,515.5499877929688,107968
2025-09-30 17:56:00,515.219970703125,515.47998046875,515.1950073242188,515.2316284179688,20950
2025-09-30 17:57:00,515.3809204101562,515.4299926757812,515.1400146484375,515.2750244140625,7106
2025-09-30 17:58:00,515.27001953125,515.39501953125,515.2374877929688,515.39501953125,7163
2025-09-30 17:59:00,515.1500244140625,515.1950073242188,515.0499877929688,515.1799926757812,5078
2025-09-30 18:00:00,514.9949951171875,515.1799926757812,514.9199829101562,515.1099853515625,8068
2025-09-30 18:01:00,514.64501953125,514.989990234375,514.6400146484375,514.989990234375,14965
2025-09-30 18:02:00,514.4400024414062,514.7000122070312,514.4099731445312,514.6599731445312,14314
2025-09-30 18:03:00,514.3800048828125,514.510009765625,514.3599853515625,514.510009765625,8197
2025-09-30 18:04:00,514.3699951171875,514.4199829101562,514.1900024414062,514.4199829101562,12460
2025-09-30 18:05:00,514.5650024414062,514.6199951171875,514.4000244140625,514.4199829101562,12150
2025-09-30 18:06:00,514.7800903320312,514.9000244140625,514.6900024414062,514.7000122070312,10923
2025-09-30 18:07:00,514.8099975585938,514.9000244140625,514.7645874023438,514.7750244140625,14618
2025-09-30 18:08:00,515.0499877929688,515.0499877929688,514.77001953125,514.7949829101562,11409
2025-09-30 18:09:00,515.239990234375,515.280029296875,515.0800170898438,515.0999755859375,7712
2025-09-30 18:10:00,515.5499267578125,515.5499877929688,515.219970703125,515.219970703125,10423
2025-09-30 18:11:00,515.5465698242188,515.635009765625,515.3800048828125,515.5499877929688,5990
2025-09-30 18:12:00,515.6099853515625,515.669921875,515.489990234375,515.5111083984375,11898
2025-09-30 18:13:00,515.7050170898438,515.719970703125,515.530029296875,515.6300048828125,14473
2025-09-30 18:14:00,515.8699951171875,515.8699951171875,515.6851196289062,515.7100219726562,7975
2025-09-30 18:15:00,516.1500244140625,516.3499755859375,515.8599853515625,515.9000244140625,30730
2025-09-30 18:16:00,515.864990234375,516.0750122070312,515.8001098632812,516.0750122070312,10187
2025-09-30 18:17:00,515.760009765625,515.9199829101562,515.7100219726562,515.9199829101562,6998
2025-09-30 18:18:00,515.8770751953125,515.97998046875,515.7781982421875,515.7781982421875,17877
2025-09-30 18:19:00,515.9401245117188,516.030029296875,515.8200073242188,515.8300170898438,41719
2025-09-30 18:20:00,516.2100219726562,516.2550048828125,515.9550170898438,516.0,29959
2025-09-30 18:21:00,516.3400268554688,516.3400268554688,516.0499877929688,516.2000122070312,29401
2025-09-30 18:22:00,516.530029296875,516.5700073242188,516.2349853515625,516.3900146484375,43792
2025-09-30 18:23:00,516.8699951171875,516.8699951171875,516.5599975585938,516.6300048828125,33239
2025-09-30 18:24:00,516.8300170898438,516.9000244140625,516.719970703125,516.8599853515625,26877
2025-09-30 18:25:00,516.8239135742188,516.97998046875,516.7901000976562,516.8499145507812,17263
2025-09-30 18:26:00,516.8400268554688,516.9699096679688,516.719970703125,516.8499755859375,20872
2025-09-30 18:27:00,516.72998046875,516.8900146484375,516.3900146484375,516.85498046875,29539
2025-09-30 18:28:00,516.780029296875,516.8800048828125,516.7100830078125,516.75,23516
2025-09-30 18:29:00,516.9530029296875,516.97998046875,516.6799926757812,516.77001953125,17272
2025-09-30 18:30:00,516.8250122070312,517.0399780273438,516.8099975585938,516.9450073242188,37600
2025-09-30 18:31:00,516.719970703125,516.8699951171875,516.7100219726562,516.8474731445312,20966
2025-09-30 18:32:00,516.7849731445312,516.9251098632812,516.6500244140625,516.6500244140625,16577
2025-09-30 18:33:00,516.4249877929688,516.8200073242188,516.3800048828125,516.7849731445312,14337
2025-09-30 18:34:00,516.39501953125,516.4650268554688,516.25,516.4631958007812,14756
2025-09-30 18:35:00,516.4608154296875,516.489990234375,516.3499755859375,516.3800048828125,10555
2025-09-30 18:36:00,516.47998046875,516.4849853515625,516.3200073242188,516.4600219726562,14939
2025-09-30 18:37:00,516.6099853515625,516.6599731445312,516.489990234375,516.489990234375,9380
2025-09-30 18:38:00,516.72998046875,516.7999877929688,516.5999755859375,516.6199951171875,11144
2025-09-30 18:39:00,516.4600219726562,516.7999877929688,516.4400024414062,516.72998046875,15551
2025-09-30 18:40:00,516.52001953125,516.6900024414062,516.4166870117188,516.4550170898438,13775
2025-09-30 18:41:00,516.530029296875,516.5900268554688,516.489990234375,516.5900268554688,6254
2025-09-30 18:42:00,516.530029296875,516.6607055664062,516.4749755859375,516.489990234375,8731
2025-09-30 18:43:00,516.8150024414062,516.8250122070312,516.5349731445312,516.5349731445312,9302
2025-09-30 18:44:00,516.940185546875,516.9500122070312,516.8099975585938,516.8099975585938,20394
2025-09-30 18:45:00,517.0650024414062,517.0999755859375,516.9000244140625,516.9000244140625,15267
2025-09-30 18:46:00,517.0784912109375,517.1199951171875,517.0399780273438,517.0776977539062,18698
2025-09-30 18:47:00,517.25,517.260009765625,517.0750122070312,517.0800170898438,20489
2025-09-30 18:48:00,517.3200073242188,517.3800048828125,517.2449951171875,517.2449951171875,16932
2025-09-30 18:49:00,517.5499877929688,517.5601196289062,517.2999877929688,517.2999877929688,25557
2025-09-30 18:50:00,517.3499755859375,517.655029296875,517.3300170898438,517.517578125,26632
2025-09-30 18:51:00,517.5150146484375,517.5349731445312,517.364990234375,517.364990234375,17320
2025-09-30 18:52:00,517.5999755859375,517.5999755859375,517.3699951171875,517.47998046875,34843
2025-09-30 18:53:00,517.4550170898438,517.5900268554688,517.4500122070312,517.5599975585938,16413
2025-09-30 18:54:00,517.530029296875,517.5399780273438,517.4400024414062,517.4650268554688,21502
2025-09-30 18:55:00,517.75,517.760009765625,517.5173950195312,517.52001953125,31608
2025-09-30 18:56:00,517.7249755859375,517.7598876953125,517.6599731445312,517.7000122070312,21642
2025-09-30 18:57:00,517.760009765625,517.8270263671875,517.7000122070312,517.72412109375,18781
2025-09-30 18:58:00,517.8900146484375,517.8900146484375,517.6900024414062,517.7650146484375,41007
2025-09-30 18:59:00,517.7349853515625,517.9199829101562,517.6400146484375,517.8699951171875,26509
2025-09-30 19:00:00,517.77001953125,517.8626708984375,517.6699829101562,517.7449951171875,20995
2025-09-30 19:01:00,517.8099975585938,517.8499755859375,517.6900024414062,517.77001953125,28907
2025-09-30 19:02:00,517.9600219726562,518.0,517.8099975585938,517.8350219726562,32497
2025-09-30 19:03:00,517.6672973632812,518.030029296875,517.6672973632812,517.9600219726562,77324
2025-09-30 19:04:00,517.22998046875,517.6749877929688,517.1975708007812,517.6699829101562,18903
2025-09-30 19:05:00,517.2100219726562,517.4600219726562,517.1500244140625,517.239990234375,23211
2025-09-30 19:06:00,516.8563842773438,517.27001953125,516.8300170898438,517.260009765625,22398
2025-09-30 19:07:00,516.965576171875,517.0426025390625,516.7390747070312,516.8900146484375,22739
2025-09-30 19:08:00,516.8800048828125,517.0,516.8696899414062,516.9099731445312,13677
2025-09-30 19:09:00,516.8200073242188,516.8599853515625,516.7911987304688,516.85498046875,7864
2025-09-30 19:10:00,516.8599853515625,516.9450073242188,516.719970703125,516.8099975585938,15477
2025-09-30 19:11:00,516.52001953125,516.875,516.52001953125,516.875,12719
2025-09-30 19:12:00,516.5383911132812,516.5850219726562,516.4099731445312,516.510009765625,18045
2025-09-30 19:13:00,516.4000244140625,516.510009765625,516.3699951171875,516.510009765625,13249
2025-09-30 19:14:00,516.5599975585938,516.6295166015625,516.3828735351562,516.385009765625,13449
2025-09-30 19:15:00,516.6599731445312,516.6699829101562,516.530029296875,516.530029296875,12917
2025-09-30 19:16:00,516.5650024414062,516.760009765625,516.5349731445312,516.7150268554688,20261
2025-09-30 19:17:00,516.5701293945312,516.7000122070312,516.52001953125,516.6309204101562,18025
2025-09-30 19:18:00,516.4656982421875,516.719970703125,516.4656982421875,516.5800170898438,19981
2025-09-30 19:19:00,516.5,516.5999755859375,516.360107421875,516.4000244140625,14743
2025-09-30 19:20:00,516.4299926757812,516.739990234375,516.4199829101562,516.510009765625,26935
2025-09-30 19:21:00,516.6400146484375,516.6699829101562,516.469970703125,516.469970703125,14418
2025-09-30 19:22:00,516.8699951171875,516.9400024414062,516.625,516.625,16682
2025-09-30 19:23:00,516.7150268554688,516.8699951171875,516.6900024414062,516.8599853515625,15309
2025-09-30 19:24:00,516.7349853515625,516.8400268554688,516.6799926757812,516.7150268554688,15000
2025-09-30 19:25:00,516.6599731445312,516.7849731445312,516.6300048828125,516.739990234375,15687
2025-09-30 19:26:00,516.7349853515625,516.8499755859375,516.5999755859375,516.6400146484375,20766
2025-09-30 19:27:00,516.9000244140625,516.9000244140625,516.6799926757812,516.72998046875,13988
2025-09-30 19:28:00,516.739990234375,516.9299926757812,516.7100219726562,516.9000244140625,21685
2025-09-30 19:29:00,517.02001953125,517.02001953125,516.760009765625,516.77001953125,14630
2025-09-30 19:30:00,517.3699951171875,517.52001953125,516.97998046875,517.010009765625,26103
2025-09-30 19:31:00,517.5999755859375,517.6199951171875,517.3699951171875,517.3699951171875,17148
2025-09-30 19:32:00,517.3499755859375,517.6900024414062,517.3200073242188,517.614990234375,20800
2025-09-30 19:33:00,517.1699829101562,517.35498046875,517.1400146484375,517.35498046875,23218
2025-09-30 19:34:00,517.3099975585938,517.3300170898438,517.080078125,517.1199951171875,29152
2025-09-30 19:35:00,517.219970703125,517.3798828125,517.2100219726562,517.3499755859375,26409
2025-09-30 19:36:00,517.27001953125,517.3900146484375,517.2346801757812,517.239990234375,24873
2025-09-30 19:37:00,517.1900024414062,517.3099975585938,517.114990234375,517.25,20079
2025-09-30 19:38:00,517.239990234375,517.3099975585938,517.1749877929688,517.260009765625,12618
2025-09-30 19:39:00,517.260009765625,517.2650146484375,517.1599731445312,517.1900024414062,19201
2025-09-30 19:40:00,517.02001953125,517.27001953125,516.9299926757812,517.25,37224
2025-09-30 19:41:00,516.969970703125,517.0399780273438,516.610107421875,517.0399780273438,39695
2025-09-30 19:42:00,516.6400146484375,517.010009765625,516.6300048828125,516.89501953125,20549
2025-09-30 19:43:00,516.6199951171875,516.8800048828125,516.5800170898438,516.6099853515625,36683
2025-09-30 19:44:00,516.47998046875,516.6099853515625,516.4199829101562,516.6099853515625,32136
2025-09-30 19:45:00,516.8150024414062,516.8200073242188,516.4199829101562,516.4849853515625,26334
2025-09-30 19:46:00,516.8699951171875,516.9099731445312,516.6900024414062,516.8099975585938,29696
2025-09-30 19:47:00,516.77001953125,516.8800048828125,516.7000122070312,516.8599853515625,36546
2025-09-30 19:48:00,517.0150146484375,517.0150146484375,516.7650146484375,516.7650146484375,34730
2025-09-30 19:49:00,517.4000244140625,517.4000244140625,517.0050048828125,517.0499877929688,39668
2025-09-30 19:50:00,517.5150146484375,517.77001953125,516.97998046875,517.3499755859375,81831
2025-09-30 19:51:00,517.6300048828125,517.7999877929688,517.5700073242188,517.5700073242188,64263
2025-09-30 19:52:00,517.6400146484375,517.7000122070312,517.5150146484375,517.6300048828125,59025
2025-09-30 19:53:00,517.8099975585938,517.9500122070312,517.6057739257812,517.6400146484375,80673
2025-09-30 19:54:00,517.9400024414062,518.0399780273438,517.625,517.8400268554688,90428
2025-09-30 19:55:00,517.5900268554688,517.9199829101562,517.5850219726562,517.9000244140625,74831
2025-09-30 19:56:00,517.6599731445312,517.7999877929688,517.4600219726562,517.5999755859375,56416
2025-09-30 19:57:00,518.0250244140625,518.0700073242188,517.4500122070312,517.6699829101562,84123
2025-09-30 19:58:00,517.8800048828125,518.02001953125,517.8200073242188,518.02001953125,99616
2025-09-30 19:59:00,517.9500122070312,518.02001953125,517.6300048828125,517.8499755859375,443647
2025-10-01 13:30:00,514.4600219726562,514.9400024414062,513.5,514.7999877929688,582800
2025-10-01 13:31:00,516.75,516.75,514.0501098632812,514.3300170898438,95315
2025-10-01 13:32:00,517.1799926757812,517.22998046875,515.7100219726562,516.8250122070312,72293
2025-10-01 13:33:00,516.4943237304688,517.1799926757812,516.3900146484375,517.1397705078125,32403
2025-10-01 13:34:00,516.469970703125,516.7100219726562,515.8800048828125,516.4400024414062,36493
2025-10-01 13:35:00,515.8897705078125,516.5599975585938,515.6699829101562,516.5,37648
2025-10-01 13:36:00,515.4500122070312,516.2100219726562,515.4299926757812,515.77001953125,35950
2025-10-01 13:37:00,514.97998046875,515.8400268554688,514.9550170898438,515.4600219726562,48696
2025-10-01 13:38:00,514.5800170898438,515.3599853515625,514.52001953125,515.0,45592
2025-10-01 13:39:00,515.0,515.2000122070312,514.489990234375,514.594970703125,28103
2025-10-01 13:40:00,514.4149780273438,515.2050170898438,514.3200073242188,515.0355224609375,70020
