Datetime,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL
2025-09-30 15:03:00,241.02999877929688,241.05999755859375,240.85000610351562,240.91000366210938,28790
2025-09-30 15:04:00,241.02999877929688,241.10000610351562,240.9499969482422,241.00999450683594,18661
2025-09-30 15:05:00,241.0,241.02000427246094,240.85000610351562,241.02000427246094,33203
2025-09-30 15:06:00,240.83999633789062,241.10000610351562,240.83999633789062,241.0,24444
2025-09-30 15:07:00,240.67999267578125,240.85499572753906,240.55999755859375,240.85499572753906,37343
2025-09-30 15:08:00,240.75,240.7805938720703,240.64010620117188,240.6699981689453,36099
2025-09-30 15:09:00,240.83810424804688,240.889404296875,240.67999267578125,240.75,23011
2025-09-30 15:10:00,240.8000030517578,240.89999389648438,240.76019287109375,240.84500122070312,31870
2025-09-30 15:11:00,240.50999450683594,240.8699951171875,240.3800048828125,240.80999755859375,78038
2025-09-30 15:12:00,240.74000549316406,240.7501983642578,240.52499389648438,240.52999877929688,28269
2025-09-30 15:13:00,240.86000061035156,240.94000244140625,240.74000549316406,240.74000549316406,26207
2025-09-30 15:14:00,240.6999969482422,240.90179443359375,240.6999969482422,240.85499572753906,28669
2025-09-30 15:15:00,240.77000427246094,240.83999633789062,240.5800018310547,240.72000122070312,27235
2025-09-30 15:16:00,240.77499389648438,240.88999938964844,240.72999572753906,240.78509521484375,21158
2025-09-30 15:17:00,240.83920288085938,240.8699951171875,240.69000244140625,240.77000427246094,21930
2025-09-30 15:18:00,240.86000061035156,240.91000366210938,240.82000732421875,240.875,23274
2025-09-30 15:19:00,240.7899932861328,240.94000244140625,240.7100067138672,240.86000061035156,25889
2025-09-30 15:20:00,240.72000122070312,240.88999938964844,240.6649932861328,240.77000427246094,30307
2025-09-30 15:21:00,240.55499267578125,240.84500122070312,240.52000427246094,240.7100067138672,30889
2025-09-30 15:22:00,240.4499969482422,240.64999389648438,240.42489624023438,240.5399932861328,34063
2025-09-30 15:23:00,240.3300018310547,240.49000549316406,240.30999755859375,240.44500732421875,26364
2025-09-30 15:24:00,240.27000427246094,240.38999938964844,240.2550048828125,240.35000610351562,29494
2025-09-30 15:25:00,240.03500366210938,240.27999877929688,240.03500366210938,240.27999877929688,30841
2025-09-30 15:26:00,239.89999389648438,240.02999877929688,239.88999938964844,240.02999877929688,71393
2025-09-30 15:27:00,239.67999267578125,239.88999938964844,239.52499389648438,239.86000061035156,69597
2025-09-30 15:28:00,239.6999969482422,239.80999755859375,239.6699981689453,239.68499755859375,35890
2025-09-30 15:29:00,239.7490997314453,239.87550354003906,239.69000244140625,239.6999969482422,25701
2025-09-30 15:30:00,239.75,239.89999389648438,239.59500122070312,239.7449951171875,78883
2025-09-30 15:31:00,239.94000244140625,239.94500732421875,239.75999450683594,239.7781982421875,34754
2025-09-30 15:32:00,240.1898956298828,240.22120666503906,239.94000244140625,239.96499633789062,40001
2025-09-30 15:33:00,240.10000610351562,240.25,240.0500030517578,240.19000244140625,57587
2025-09-30 15:34:00,240.1300048828125,240.19500732421875,240.05999755859375,240.11000061035156,22729
2025-09-30 15:35:00,240.02999877929688,240.13999938964844,239.92999267578125,240.13999938964844,36311
2025-09-30 15:36:00,240.01499938964844,240.13999938964844,240.0,240.0500030517578,18517
2025-09-30 15:37:00,239.92999267578125,240.0399932861328,239.8249969482422,240.02999877929688,33043
2025-09-30 15:38:00,240.05999755859375,240.10499572753906,239.89999389648438,239.92999267578125,83133
2025-09-30 15:39:00,240.05259704589844,240.0800018310547,239.97000122070312,240.05999755859375,28999
2025-09-30 15:40:00,240.03500366210938,240.11500549316406,239.99000549316406,240.0500030517578,43402
2025-09-30 15:41:00,240.19000244140625,240.24000549316406,240.00999450683594,240.0399932861328,134350
2025-09-30 15:42:00,240.55999755859375,240.57000732421875,240.1699981689453,240.2050018310547,22232
2025-09-30 15:43:00,240.69000244140625,240.7050018310547,240.5399932861328,240.5500030517578,30386
2025-09-30 15:44:00,240.75,240.77000427246094,240.66000366210938,240.69000244140625,20765
2025-09-30 15:45:00,240.81500244140625,240.8300018310547,240.67999267578125,240.72999572753906,21462
2025-09-30 15:46:00,240.7899932861328,240.86500549316406,240.72000122070312,240.82000732421875,37500
2025-09-30 15:47:00,240.67999267578125,240.8350067138672,240.6649932861328,240.7899932861328,17942
2025-09-30 15:48:00,240.83999633789062,240.83999633789062,240.66000366210938,240.69000244140625,27332
2025-09-30 15:49:00,241.0749969482422,241.0749969482422,240.83639526367188,240.83999633789062,34084
2025-09-30 15:50:00,241.11000061035156,241.14500427246094,241.02999877929688,241.07020568847656,18605
2025-09-30 15:51:00,241.08999633789062,241.13999938964844,241.05999755859375,241.10000610351562,22038
2025-09-30 15:52:00,241.05999755859375,241.10000610351562,240.98500061035156,241.08999633789062,24105
2025-09-30 15:53:00,241.08999633789062,241.1300048828125,241.01499938964844,241.06100463867188,15701
2025-09-30 15:54:00,241.09500122070312,241.15550231933594,241.05999755859375,241.0800018310547,28275
2025-09-30 15:55:00,241.20379638671875,241.21499633789062,241.05499267578125,241.08999633789062,32018
2025-09-30 15:56:00,241.25,241.25999450683594,241.11000061035156,241.17999267578125,36115
2025-09-30 15:57:00,241.4199981689453,241.5,241.1999969482422,241.27999877929688,35426
2025-09-30 15:58:00,241.4600067138672,241.50999450683594,241.42999267578125,241.42999267578125,42248
2025-09-30 15:59:00,241.41000366210938,241.52000427246094,241.41000366210938,241.42999267578125,36344
2025-09-30 16:00:00,241.2342071533203,241.45010375976562,241.2100067138672,241.4199981689453,35784
2025-09-30 16:01:00,241.29930114746094,241.32000732421875,241.16099548339844,241.25999450683594,27240
2025-09-30 16:02:00,241.19500732421875,241.3000030517578,241.17999267578125,241.27999877929688,19764
2025-09-30 16:03:00,241.27999877929688,241.36000061035156,241.22999572753906,241.22999572753906,25412
2025-09-30 16:04:00,241.25999450683594,241.3350067138672,241.24000549316406,241.27000427246094,15861
2025-09-30 16:05:00,241.26499938964844,241.3000030517578,241.19500732421875,241.25999450683594,21844
2025-09-30 16:06:00,241.3300018310547,241.44000244140625,241.25,241.2698974609375,26995
2025-09-30 16:07:00,241.25,241.33999633789062,241.23500061035156,241.3350067138672,20999
2025-09-30 16:08:00,241.14999389648438,241.30999755859375,241.08999633789062,241.25999450683594,40461
2025-09-30 16:09:00,241.2949981689453,241.3300018310547,241.11000061035156,241.16000366210938,28863
2025-09-30 16:10:00,241.26400756835938,241.375,241.22000122070312,241.2949981689453,38249
2025-09-30 16:11:00,241.3350067138672,241.44000244140625,241.27499389648438,241.27999877929688,40657
2025-09-30 16:12:00,241.27999877929688,241.3350067138672,241.24000549316406,241.3300018310547,47783
2025-09-30 16:13:00,241.1999969482422,241.2899932861328,241.19000244140625,241.27499389648438,22017
2025-09-30 16:14:00,241.24000549316406,241.33999633789062,241.19000244140625,241.22000122070312,35494
2025-09-30 16:15:00,241.2899932861328,241.3699951171875,241.2100067138672,241.25,33342
2025-09-30 16:16:00,241.27999877929688,241.3300018310547,241.2449951171875,241.3000030517578,17110
2025-09-30 16:17:00,241.22999572753906,241.30999755859375,241.22999572753906,241.28500366210938,16727
2025-09-30 16:18:00,241.32000732421875,241.32000732421875,241.16000366210938,241.1999969482422,21055
2025-09-30 16:19:00,241.33999633789062,241.33999633789062,241.25999450683594,241.32000732421875,17957
2025-09-30 16:20:00,241.44000244140625,241.47000122070312,241.27000427246094,241.3249969482422,32496
2025-09-30 16:21:00,241.6750030517578,241.74000549316406,241.4499969482422,241.4499969482422,56410
2025-09-30 16:22:00,241.46499633789062,241.72999572753906,241.46499633789062,241.6699981689453,29404
2025-09-30 16:23:00,241.36500549316406,241.47970581054688,241.32699584960938,241.46499633789062,21581
2025-09-30 16:24:00,241.3000946044922,241.39999389648438,241.27999877929688,241.3300018310547,15353
2025-09-30 16:25:00,241.2949981689453,241.3300018310547,241.22999572753906,241.30999755859375,22555
2025-09-30 16:26:00,241.22500610351562,241.30999755859375,241.22500610351562,241.27999877929688,15839
2025-09-30 16:27:00,241.32000732421875,241.3249969482422,241.2100067138672,241.24000549316406,21004
2025-09-30 16:28:00,241.38999938964844,241.44000244140625,241.34500122070312,241.34500122070312,16783
2025-09-30 16:29:00,241.36500549316406,241.3800048828125,241.25,241.3800048828125,15434
2025-09-30 16:30:00,241.58999633789062,241.60000610351562,241.3699951171875,241.3699951171875,13529
2025-09-30 16:31:00,241.49000549316406,241.67999267578125,241.49000549316406,241.60000610351562,28611
2025-09-30 16:32:00,241.47999572753906,241.61000061035156,241.4499969482422,241.47999572753906,18024
2025-09-30 16:33:00,241.63999938964844,241.64999389648438,241.47999572753906,241.47999572753906,18437
2025-09-30 16:34:00,241.5,241.64999389648438,241.47999572753906,241.6300048828125,35655
2025-09-30 16:35:00,241.54010009765625,241.57000732421875,241.4600067138672,241.5,18325
2025-09-30 16:36:00,241.50999450683594,241.57000732421875,241.49000549316406,241.55999755859375,15611
2025-09-30 16:37:00,241.52920532226562,241.5500030517578,241.5,241.5,10542
2025-09-30 16:38:00,241.3699951171875,241.57000732421875,241.3699951171875,241.5500030517578,20096
2025-09-30 16:39:00,241.35499572753906,241.4405059814453,241.33999633789062,241.39500427246094,17579
2025-09-30 16:40:00,241.25999450683594,241.38999938964844,241.21499633789062,241.3800048828125,22545
2025-09-30 16:41:00,241.31500244140625,241.35000610351562,241.25999450683594,241.25999450683594,17552
2025-09-30 16:42:00,241.33999633789062,241.38999938964844,241.27999877929688,241.32000732421875,24068
2025-09-30 16:43:00,241.35000610351562,241.39999389648438,241.27000427246094,241.34500122070312,33846
2025-09-30 16:44:00,241.46499633789062,241.5,241.35000610351562,241.35000610351562,16418
2025-09-30 16:45:00,241.3699951171875,241.4550018310547,241.36000061035156,241.4550018310547,11062
2025-09-30 16:46:00,241.22999572753906,241.38999938964844,241.22999572753906,241.38999938964844,15442
2025-09-30 16:47:00,241.2899932861328,241.3300018310547,241.25,241.25,9108
2025-09-30 16:48:00,241.2449951171875,241.30999755859375,241.22000122070312,241.28900146484375,19517
2025-09-30 16:49:00,241.30999755859375,241.33999633789062,241.23500061035156,241.25,33374
2025-09-30 16:50:00,241.41000366210938,241.41949462890625,241.2899932861328,241.30999755859375,28219
2025-09-30 16:51:00,241.36000061035156,241.4199981689453,241.33999633789062,241.4199981689453,10582
2025-09-30 16:52:00,241.41000366210938,241.41000366210938,241.33999633789062,241.35499572753906,41345
2025-09-30 16:53:00,241.4600067138672,241.47000122070312,241.2949981689453,241.42999267578125,51623
2025-09-30 16:54:00,241.42999267578125,241.50999450683594,241.42999267578125,241.47999572753906,15007
2025-09-30 16:55:00,241.36000061035156,241.47500610351562,241.3350067138672,241.44000244140625,28037
2025-09-30 16:56:00,241.4199981689453,241.4499969482422,241.35000610351562,241.36000061035156,27460
2025-09-30 16:57:00,241.39999389648438,241.4600067138672,241.36500549316406,241.42999267578125,24063
2025-09-30 16:58:00,241.47999572753906,241.47999572753906,241.22999572753906,241.41000366210938,96586
2025-09-30 16:59:00,241.625,241.63999938964844,241.4199981689453,241.49000549316406,22158
2025-09-30 17:00:00,241.52999877929688,241.61000061035156,241.5,241.61000061035156,62084
2025-09-30 17:01:00,241.63499450683594,241.65499877929688,241.52499389648438,241.52999877929688,27542
2025-09-30 17:02:00,241.72999572753906,241.75999450683594,241.57000732421875,241.63999938964844,75814
2025-09-30 17:03:00,241.75999450683594,241.81509399414062,241.7100067138672,241.77999877929688,34522
2025-09-30 17:04:00,241.92999267578125,241.9499969482422,241.77000427246094,241.77000427246094,39662
2025-09-30 17:05:00,241.8394012451172,242.0,241.82000732421875,241.9499969482422,57428
2025-09-30 17:06:00,241.74000549316406,241.89500427246094,241.6999969482422,241.82000732421875,31273
2025-09-30 17:07:00,241.75,241.76820373535156,241.49000549316406,241.74000549316406,5799123
2025-09-30 17:08:00,241.77000427246094,241.77000427246094,241.6699981689453,241.75,0
2025-09-30 17:09:00,241.5850067138672,241.77000427246094,241.57000732421875,241.77000427246094,31631
2025-09-30 17:10:00,241.47500610351562,241.60000610351562,241.4600067138672,241.5850067138672,31186
2025-09-30 17:11:00,241.4499969482422,241.47000122070312,241.36000061035156,241.47000122070312,23923
2025-09-30 17:12:00,241.5,241.5,241.33999633789062,241.44500732421875,21480
2025-09-30 17:13:00,241.4199981689453,241.52000427246094,241.39999389648438,241.5,12376
2025-09-30 17:14:00,241.625,241.625,241.44000244140625,241.44000244140625,16140
2025-09-30 17:15:00,241.54339599609375,241.63999938964844,241.5,241.61000061035156,51365
2025-09-30 17:16:00,241.375,241.55999755859375,241.35000610351562,241.5399932861328,121914
2025-09-30 17:17:00,241.58999633789062,241.6199951171875,241.3300018310547,241.389892578125,44707
2025-09-30 17:18:00,241.57000732421875,241.60000610351562,241.4499969482422,241.5800018310547,50354
2025-09-30 17:19:00,241.52999877929688,241.5800018310547,241.50999450683594,241.5800018310547,10991
2025-09-30 17:20:00,241.42999267578125,241.52000427246094,241.3800048828125,241.52000427246094,33155
2025-09-30 17:21:00,241.30999755859375,241.47000122070312,241.24000549316406,241.4499969482422,19777
2025-09-30 17:22:00,241.3300018310547,241.36410522460938,241.27999877929688,241.30999755859375,8535
2025-09-30 17:23:00,241.1649932861328,241.3300018310547,241.1649932861328,241.30999755859375,15631
2025-09-30 17:24:00,241.02999877929688,241.17999267578125,240.97999572753906,241.1699981689453,36491
2025-09-30 17:25:00,241.08680725097656,241.13999938964844,241.0399932861328,241.0399932861328,19116
2025-09-30 17:26:00,241.00999450683594,241.08999633789062,241.0,241.07000732421875,20720
2025-09-30 17:27:00,240.85000610351562,241.0050048828125,240.77000427246094,241.0050048828125,74878
2025-09-30 17:28:00,240.9199981689453,240.92999267578125,240.86500549316406,240.875,19663
2025-09-30 17:29:00,241.08999633789062,241.1199951171875,240.88999938964844,240.9199981689453,22780
2025-09-30 17:30:00,241.0500030517578,241.08999633789062,241.01499938964844,241.08999633789062,11243
2025-09-30 17:31:00,241.01499938964844,241.0399932861328,241.0,241.0301055908203,12313
2025-09-30 17:32:00,241.03500366210938,241.11000061035156,240.94580078125,240.99000549316406,18086
2025-09-30 17:33:00,240.9949951171875,241.05999755859375,240.94500732421875,241.02000427246094,21004
2025-09-30 17:34:00,240.9949951171875,241.02000427246094,240.94000244140625,241.00999450683594,13420
2025-09-30 17:35:00,241.13999938964844,241.13999938964844,241.00999450683594,241.00999450683594,17385
2025-09-30 17:36:00,241.00999450683594,241.14999389648438,240.95199584960938,241.14999389648438,12902
2025-09-30 17:37:00,241.06500244140625,241.10000610351562,240.99000549316406,241.02999877929688,14095
2025-09-30 17:38:00,241.07000732421875,241.16000366210938,241.05499267578125,241.0800018310547,10302
2025-09-30 17:39:00,241.0800018310547,241.08999633789062,241.02999877929688,241.05999755859375,11955
2025-09-30 17:40:00,241.13999938964844,241.17999267578125,240.97999572753906,241.1199951171875,23236
2025-09-30 17:41:00,241.22000122070312,241.22000122070312,241.08999633789062,241.1300048828125,17755
2025-09-30 17:42:00,241.24000549316406,241.24000549316406,241.1199951171875,241.2100067138672,21123
2025-09-30 17:43:00,241.32000732421875,241.33999633789062,241.23500061035156,241.23500061035156,32687
2025-09-30 17:44:00,241.22999572753906,241.30999755859375,241.17999267578125,241.30999755859375,26968
2025-09-30 17:45:00,241.3350067138672,241.38600158691406,241.2100067138672,241.2100067138672,37142
2025-09-30 17:46:00,241.4001007080078,241.44000244140625,241.34010314941406,241.34010314941406,18981
2025-09-30 17:47:00,241.42559814453125,241.47000122070312,241.39999389648438,241.41000366210938,13474
2025-09-30 17:48:00,241.4049072265625,241.42999267578125,241.35499572753906,241.42999267578125,12692
2025-09-30 17:49:00,241.3800048828125,241.42999267578125,241.32000732421875,241.42999267578125,48893
2025-09-30 17:50:00,241.52999877929688,241.52999877929688,241.3800048828125,241.3800048828125,33727
2025-09-30 17:51:00,241.50999450683594,241.57000732421875,241.4600067138672,241.52999877929688,21917
2025-09-30 17:52:00,241.38999938964844,241.55499267578125,241.38999938964844,241.52000427246094,19495
2025-09-30 17:53:00,241.38999938964844,241.4499969482422,241.3800048828125,241.42999267578125,16758
2025-09-30 17:54:00,241.3800048828125,241.41000366210938,241.33999633789062,241.36000061035156,13597
2025-09-30 17:55:00,241.1999053955078,241.3699951171875,241.17999267578125,241.3699951171875,12790
2025-09-30 17:56:00,241.00999450683594,241.24000549316406,240.99029541015625,241.1999969482422,19949
2025-09-30 17:57:00,240.97999572753906,241.02999877929688,240.96009826660156,241.00169372558594,35598
2025-09-30 17:58:00,240.91000366210938,241.02999877929688,240.89999389648438,240.97999572753906,15139
2025-09-30 17:59:00,240.89999389648438,240.89999389648438,240.8000030517578,240.89999389648438,35979
2025-09-30 18:00:00,240.8300018310547,240.89300537109375,240.78219604492188,240.8800048828125,31745
2025-09-30 18:01:00,240.86500549316406,240.88299560546875,240.7949981689453,240.831298828125,13922
2025-09-30 18:02:00,240.84779357910156,240.91000366210938,240.8300018310547,240.8699951171875,18677
2025-09-30 18:03:00,240.99000549316406,241.0,240.85000610351562,240.8560028076172,17760
2025-09-30 18:04:00,240.97000122070312,241.0,240.9499969482422,240.97999572753906,18681
2025-09-30 18:05:00,241.0500030517578,241.05999755859375,240.9550018310547,240.9550018310547,17470
2025-09-30 18:06:00,241.10000610351562,241.16000366210938,241.0399932861328,241.0500030517578,14855
2025-09-30 18:07:00,241.0399932861328,241.10000610351562,240.9783935546875,241.10000610351562,12314
2025-09-30 18:08:00,241.06509399414062,241.072998046875,241.0050048828125,241.0500030517578,19555
2025-09-30 18:09:00,241.0800018310547,241.13999938964844,241.0399932861328,241.0800018310547,12191
2025-09-30 18:10:00,241.22000122070312,241.22999572753906,241.1197967529297,241.1197967529297,14191
2025-09-30 18:11:00,241.22500610351562,241.25,241.12100219726562,241.22000122070312,20100
2025-09-30 18:12:00,241.27000427246094,241.30999755859375,241.2100067138672,241.25,18165
2025-09-30 18:13:00,241.27279663085938,241.30999755859375,241.22999572753906,241.27000427246094,13949
2025-09-30 18:14:00,241.25999450683594,241.3574981689453,241.25999450683594,241.2899932861328,15751
2025-09-30 18:15:00,241.27999877929688,241.3800048828125,241.25,241.26499938964844,50990
2025-09-30 18:16:00,241.10499572753906,241.3000030517578,241.10000610351562,241.2825927734375,21242
2025-09-30 18:17:00,240.97000122070312,241.0959014892578,240.9600067138672,241.07260131835938,18052
2025-09-30 18:18:00,240.99000549316406,241.0,240.92999267578125,240.9600067138672,30762
2025-09-30 18:19:00,241.03500366210938,241.08999633789062,241.0,241.0,17653
2025-09-30 18:20:00,241.10000610351562,241.1199951171875,241.0177001953125,241.0399932861328,18816
2025-09-30 18:21:00,241.0,241.10989379882812,240.9949951171875,241.08999633789062,17715
2025-09-30 18:22:00,241.05999755859375,241.11000061035156,240.99000549316406,240.9949951171875,24444
2025-09-30 18:23:00,241.00999450683594,241.05999755859375,240.94000244140625,241.05999755859375,22806
2025-09-30 18:24:00,241.07000732421875,241.11500549316406,241.02000427246094,241.02000427246094,21329
2025-09-30 18:25:00,241.13760375976562,241.14999389648438,241.0500030517578,241.05999755859375,22663
2025-09-30 18:26:00,241.08009338378906,241.22000122070312,241.08009338378906,241.13999938964844,21262
2025-09-30 18:27:00,241.13999938964844,241.14999389648438,241.02000427246094,241.0946044921875,30042
2025-09-30 18:28:00,241.0800018310547,241.14999389648438,241.02000427246094,241.13499450683594,22912
2025-09-30 18:29:00,241.2050018310547,241.20620727539062,241.06500244140625,241.07000732421875,21189
2025-09-30 18:30:00,241.19349670410156,241.2100067138672,241.13999938964844,241.19000244140625,17854
2025-09-30 18:31:00,241.17999267578125,241.22999572753906,241.1699981689453,241.1999969482422,20454
2025-09-30 18:32:00,241.22000122070312,241.2949981689453,241.17999267578125,241.19000244140625,29405
2025-09-30 18:33:00,241.2100067138672,241.24000549316406,241.16000366210938,241.22500610351562,17841
2025-09-30 18:34:00,241.27499389648438,241.3000030517578,241.21499633789062,241.21499633789062,25723
2025-09-30 18:35:00,241.27999877929688,241.3000030517578,241.2449951171875,241.27000427246094,23561
2025-09-30 18:36:00,241.28610229492188,241.3125,241.22500610351562,241.27999877929688,19223
2025-09-30 18:37:00,241.27999877929688,241.33999633789062,241.27999877929688,241.2899932861328,22734
2025-09-30 18:38:00,241.26280212402344,241.3249969482422,241.22999572753906,241.29989624023438,25841
2025-09-30 18:39:00,241.34500122070312,241.3699951171875,241.25,241.27000427246094,24348
2025-09-30 18:40:00,241.35000610351562,241.42759704589844,241.3000030517578,241.33999633789062,47509
2025-09-30 18:41:00,241.33999633789062,241.375,241.30999755859375,241.35000610351562,26054
2025-09-30 18:42:00,241.4499969482422,241.52000427246094,241.33999633789062,241.33999633789062,23544
2025-09-30 18:43:00,241.52000427246094,241.55999755859375,241.43359375,241.44500732421875,21206
2025-09-30 18:44:00,241.63499450683594,241.6699981689453,241.48330688476562,241.50999450683594,50188
2025-09-30 18:45:00,241.63999938964844,241.72000122070312,241.5800018310547,241.6201934814453,17421
2025-09-30 18:46:00,241.66000366210938,241.7100067138672,241.64500427246094,241.64999389648438,16502
2025-09-30 18:47:00,241.76870727539062,241.76870727539062,241.67999267578125,241.67999267578125,27637
2025-09-30 18:48:00,241.69000244140625,241.8000030517578,241.69000244140625,241.77000427246094,20404
2025-09-30 18:49:00,241.75,241.76499938964844,241.6699981689453,241.6999969482422,24881
2025-09-30 18:50:00,241.71299743652344,241.8000030517578,241.6999969482422,241.77000427246094,12658
2025-09-30 18:51:00,241.80999755859375,241.80999755859375,241.6999969482422,241.72000122070312,14548
2025-09-30 18:52:00,241.82049560546875,241.8300018310547,241.7303009033203,241.77000427246094,15521
2025-09-30 18:53:00,241.74000549316406,241.85000610351562,241.72999572753906,241.7899932861328,9662
2025-09-30 18:54:00,241.7100067138672,241.77000427246094,241.6999969482422,241.74000549316406,12380
2025-09-30 18:55:00,241.6750030517578,241.71499633789062,241.64999389648438,241.71499633789062,14181
2025-09-30 18:56:00,241.66000366210938,241.7100067138672,241.63999938964844,241.6699981689453,22166
2025-09-30 18:57:00,241.72000122070312,241.74000549316406,241.63999938964844,241.64999389648438,20935
2025-09-30 18:58:00,241.6199951171875,241.72999572753906,241.6020050048828,241.7100067138672,25469
2025-09-30 18:59:00,241.2949981689453,241.61000061035156,241.29100036621094,241.60499572753906,31202
2025-09-30 19:00:00,241.4499969482422,241.47999572753906,241.25,241.27999877929688,33335
2025-09-30 19:01:00,241.47999572753906,241.52000427246094,241.36500549316406,241.4600067138672,18647
2025-09-30 19:02:00,241.5570068359375,241.55999755859375,241.4001007080078,241.47000122070312,26859
2025-09-30 19:03:00,241.4199981689453,241.5706024169922,241.4199981689453,241.5449981689453,16822
2025-09-30 19:04:00,241.38999938964844,241.43499755859375,241.35000610351562,241.42999267578125,25207
2025-09-30 19:05:00,241.4949951171875,241.50999450683594,241.3699951171875,241.3699951171875,48518
2025-09-30 19:06:00,241.47000122070312,241.50999450683594,241.44000244140625,241.50999450683594,20264
2025-09-30 19:07:00,241.52999877929688,241.5800018310547,241.47500610351562,241.47500610351562,24891
2025-09-30 19:08:00,241.55999755859375,241.6300048828125,241.52999877929688,241.5500030517578,20508
2025-09-30 19:09:00,241.61929321289062,241.65989685058594,241.5,241.57000732421875,25925
2025-09-30 19:10:00,241.62429809570312,241.66000366210938,241.55999755859375,241.61000061035156,18655
2025-09-30 19:11:00,241.55999755859375,241.6300048828125,241.52999877929688,241.6186065673828,19767
2025-09-30 19:12:00,241.7100067138672,241.722900390625,241.57000732421875,241.57000732421875,22825
2025-09-30 19:13:00,241.8300018310547,241.85000610351562,241.7100067138672,241.72000122070312,33789
2025-09-30 19:14:00,241.8961944580078,241.9499969482422,241.80999755859375,241.80999755859375,22770
2025-09-30 19:15:00,241.9499969482422,242.0,241.86380004882812,241.91000366210938,43845
2025-09-30 19:16:00,242.0399932861328,242.0800018310547,241.9199981689453,241.9600067138672,36669
2025-09-30 19:17:00,242.13999938964844,242.13999938964844,242.0050048828125,242.09500122070312,32011
2025-09-30 19:18:00,242.25,242.27000427246094,242.08999633789062,242.1217041015625,42404
2025-09-30 19:19:00,242.16000366210938,242.3300018310547,242.14500427246094,242.25750732421875,72995
2025-09-30 19:20:00,242.2899932861328,242.34500122070312,242.0800018310547,242.17999267578125,37048
2025-09-30 19:21:00,242.27000427246094,242.34500122070312,242.22999572753906,242.3000030517578,31658
2025-09-30 19:22:00,242.22000122070312,242.32000732421875,242.1613006591797,242.26499938964844,23903
2025-09-30 19:23:00,242.1649932861328,242.3000030517578,242.14999389648438,242.22999572753906,24370
2025-09-30 19:24:00,242.27000427246094,242.3000030517578,242.14999389648438,242.1595001220703,18033
2025-09-30 19:25:00,242.4199981689453,242.44000244140625,242.25999450683594,242.25999450683594,28726
2025-09-30 19:26:00,242.5,242.6199951171875,242.4199981689453,242.4199981689453,41447
2025-09-30 19:27:00,242.66000366210938,242.6649932861328,242.5,242.52000427246094,26641
2025-09-30 19:28:00,242.47999572753906,242.66000366210938,242.42999267578125,242.66000366210938,34723
2025-09-30 19:29:00,242.59669494628906,242.64700317382812,242.4501953125,242.47999572753906,27640
2025-09-30 19:30:00,242.52999877929688,242.61000061035156,242.52000427246094,242.5749969482422,28553
2025-09-30 19:31:00,242.8300018310547,242.8300018310547,242.5500030517578,242.5500030517578,35824
2025-09-30 19:32:00,242.92999267578125,242.94000244140625,242.8300018310547,242.8300018310547,35919
2025-09-30 19:33:00,242.77999877929688,242.9499969482422,242.75999450683594,242.9499969482422,66384
2025-09-30 19:34:00,242.9550018310547,242.97999572753906,242.77999877929688,242.7899932861328,46561
2025-09-30 19:35:00,242.91419982910156,243.02999877929688,242.82000732421875,242.9600067138672,69832
2025-09-30 19:36:00,242.8699951171875,242.94000244140625,242.80999755859375,242.91000366210938,43163
2025-09-30 19:37:00,242.72999572753906,242.88999938964844,242.69000244140625,242.8800048828125,33086
2025-09-30 19:38:00,242.72999572753906,242.80499267578125,242.72999572753906,242.74000549316406,35027
2025-09-30 19:39:00,242.88999938964844,242.88999938964844,242.71499633789062,242.71499633789062,34781
2025-09-30 19:40:00,242.6699981689453,242.88999938964844,242.63999938964844,242.88999938964844,65776
2025-09-30 19:41:00,242.60000610351562,242.6649932861328,242.5,242.6649932861328,35302
2025-09-30 19:42:00,242.41000366210938,242.63999938964844,242.39500427246094,242.5800018310547,34635
2025-09-30 19:43:00,242.60000610351562,242.64999389648438,242.3800048828125,242.4199981689453,33209
2025-09-30 19:44:00,242.53500366210938,242.69000244140625,242.52000427246094,242.61000061035156,75192
2025-09-30 19:45:00,242.9197998046875,242.9199981689453,242.52999877929688,242.5500030517578,54644
2025-09-30 19:46:00,242.9250030517578,242.97000122070312,242.88999938964844,242.9149932861328,65975
2025-09-30 19:47:00,242.89059448242188,242.9199981689453,242.7899932861328,242.9199981689453,35316
2025-09-30 19:48:00,243.08999633789062,243.09500122070312,242.88999938964844,242.89500427246094,40222
2025-09-30 19:49:00,243.17999267578125,243.22999572753906,243.05999755859375,243.0800018310547,49687
2025-09-30 19:50:00,242.92999267578125,243.1699981689453,242.75999450683594,243.1699981689453,113681
2025-09-30 19:51:00,243.07000732421875,243.1199951171875,242.9394073486328,242.94000244140625,68728
2025-09-30 19:52:00,243.14500427246094,243.14999389648438,242.9635009765625,243.0800018310547,70114
2025-09-30 19:53:00,243.2100067138672,243.27000427246094,243.0950927734375,243.14999389648438,62993
2025-09-30 19:54:00,242.97000122070312,243.27000427246094,242.94000244140625,243.2100067138672,129213
2025-09-30 19:55:00,242.97999572753906,243.11000061035156,242.67999267578125,242.97000122070312,165460
2025-09-30 19:56:00,242.96929931640625,243.0399932861328,242.85000610351562,242.97500610351562,149436
2025-09-30 19:57:00,243.15499877929688,243.16990661621094,242.88470458984375,242.97000122070312,158482
2025-09-30 19:58:00,243.125,243.1999969482422,243.1199951171875,243.15499877929688,166627
