Datetime,AMZN,AMZN,AMZN,AMZN,AMZN
2025-09-30 15:05:00,219.6699981689453,219.72999572753906,219.6300048828125,219.63999938964844,47914
2025-09-30 15:06:00,219.60870361328125,219.73500061035156,219.60870361328125,219.66000366210938,54808
2025-09-30 15:07:00,219.48989868164062,219.61000061035156,219.41000366210938,219.61000061035156,83950
2025-09-30 15:08:00,219.31100463867188,219.55999755859375,219.27999877929688,219.49000549316406,67679
2025-09-30 15:09:00,219.3699951171875,219.4199981689453,219.27999877929688,219.30999755859375,46719
2025-09-30 15:10:00,219.42999267578125,219.44000244140625,219.32000732421875,219.3800048828125,63120
2025-09-30 15:11:00,219.36000061035156,219.47999572753906,219.2949981689453,219.43699645996094,68300
2025-09-30 15:12:00,219.4949951171875,219.55499267578125,219.35000610351562,219.3699951171875,39384
2025-09-30 15:13:00,219.4248046875,219.6197967529297,219.4011993408203,219.49000549316406,40588
2025-09-30 15:14:00,219.2899932861328,219.41000366210938,219.27999877929688,219.41000366210938,42805
2025-09-30 15:15:00,219.3699951171875,219.3800048828125,219.27549743652344,219.27999877929688,52290
2025-09-30 15:16:00,219.3300018310547,219.3798065185547,219.2899932861328,219.3798065185547,39317
2025-09-30 15:17:00,219.3300018310547,219.4149932861328,219.27000427246094,219.3498992919922,240184
2025-09-30 15:18:00,219.39999389648438,219.47999572753906,219.32000732421875,219.3300018310547,30386
2025-09-30 15:19:00,219.3699951171875,219.39950561523438,219.25999450683594,219.39500427246094,51666
2025-09-30 15:20:00,219.17990112304688,219.42559814453125,219.10000610351562,219.35989379882812,87603
2025-09-30 15:21:00,219.1300048828125,219.2100067138672,219.02999877929688,219.17999267578125,46536
2025-09-30 15:22:00,219.25999450683594,219.27999877929688,219.1300048828125,219.1300048828125,47660
2025-09-30 15:23:00,219.22999572753906,219.31500244140625,219.14500427246094,219.27999877929688,49844
2025-09-30 15:24:00,219.08999633789062,219.22999572753906,219.04469299316406,219.22500610351562,64213
2025-09-30 15:25:00,218.89830017089844,219.13999938964844,218.8699951171875,219.10000610351562,90795
2025-09-30 15:26:00,218.8699951171875,218.97000122070312,218.8625946044922,218.89500427246094,38937
2025-09-30 15:27:00,218.80999755859375,218.89979553222656,218.67999267578125,218.89979553222656,86320
2025-09-30 15:28:00,218.6999969482422,218.8300018310547,218.68499755859375,218.81500244140625,40830
2025-09-30 15:29:00,218.7449951171875,218.80999755859375,218.65499877929688,218.6999969482422,48875
2025-09-30 15:30:00,218.80499267578125,218.87469482421875,218.72120666503906,218.73500061035156,38723
2025-09-30 15:31:00,218.89999389648438,218.91000366210938,218.77999877929688,218.80569458007812,57666
2025-09-30 15:32:00,218.96620178222656,218.97999572753906,218.8800048828125,218.91000366210938,55189
2025-09-30 15:33:00,218.94000244140625,219.05999755859375,218.9149932861328,218.9600067138672,118265
2025-09-30 15:34:00,218.83999633789062,218.97000122070312,218.8300018310547,218.9199981689453,36254
2025-09-30 15:35:00,218.7198944091797,218.85000610351562,218.64999389648438,218.85000610351562,49275
2025-09-30 15:36:00,218.73500061035156,218.75,218.64999389648438,218.72000122070312,39835
2025-09-30 15:37:00,218.75,218.75990295410156,218.6300048828125,218.75,32535
2025-09-30 15:38:00,218.75,218.7899932861328,218.69000244140625,218.72999572753906,33247
2025-09-30 15:39:00,218.7550048828125,218.7805938720703,218.72999572753906,218.75,20116
2025-09-30 15:40:00,218.85000610351562,218.860107421875,218.74530029296875,218.75,20662
2025-09-30 15:41:00,218.7899932861328,218.85499572753906,218.67999267578125,218.83999633789062,41799
2025-09-30 15:42:00,218.8300018310547,218.83999633789062,218.69000244140625,218.7899932861328,35323
2025-09-30 15:43:00,218.7449951171875,218.8961944580078,218.74000549316406,218.8300018310547,35066
2025-09-30 15:44:00,218.75999450683594,218.77999877929688,218.72000122070312,218.74000549316406,25552
2025-09-30 15:45:00,218.85989379882812,218.8699951171875,218.74000549316406,218.77999877929688,41809
2025-09-30 15:46:00,218.81500244140625,218.91000366210938,218.78909301757812,218.85980224609375,53042
2025-09-30 15:47:00,218.72000122070312,218.8699951171875,218.7100067138672,218.8300018310547,36112
2025-09-30 15:48:00,218.86000061035156,218.86000061035156,218.72000122070312,218.72999572753906,36178
2025-09-30 15:49:00,218.94500732421875,218.9600067138672,218.8350067138672,218.85000610351562,65617
2025-09-30 15:50:00,218.8800048828125,219.00999450683594,218.80999755859375,218.94020080566406,65946
2025-09-30 15:51:00,218.94129943847656,218.96499633789062,218.8800048828125,218.8800048828125,64450
2025-09-30 15:52:00,218.8800048828125,218.9499969482422,218.75,218.9429931640625,53699
2025-09-30 15:53:00,218.875,218.97000122070312,218.86000061035156,218.88999938964844,36720
2025-09-30 15:54:00,218.91639709472656,218.9250030517578,218.82009887695312,218.875,34453
2025-09-30 15:55:00,218.92999267578125,218.97500610351562,218.89999389648438,218.90359497070312,25134
2025-09-30 15:56:00,218.8699951171875,218.9499969482422,218.75,218.9102020263672,47099
2025-09-30 15:57:00,218.97500610351562,219.02000427246094,218.87449645996094,218.8800048828125,43011
2025-09-30 15:58:00,218.94000244140625,219.0500030517578,218.9232940673828,218.97000122070312,41457
2025-09-30 15:59:00,218.88499450683594,218.98199462890625,218.8800048828125,218.9199981689453,23382
2025-09-30 16:00:00,218.83999633789062,218.9499969482422,218.8300018310547,218.88499450683594,32423
2025-09-30 16:01:00,218.86000061035156,218.86000061035156,218.72999572753906,218.83999633789062,28777
2025-09-30 16:02:00,218.86000061035156,218.89999389648438,218.8300018310547,218.85000610351562,25645
2025-09-30 16:03:00,218.8000030517578,218.9600067138672,218.77000427246094,218.8699951171875,47116
2025-09-30 16:04:00,218.76499938964844,218.97500610351562,218.74000549316406,218.7899932861328,97809
